ECG,GSR,PPG_red,PPG_ir,PPG_green,absolute_time,label
323.44879882946015,2009.002706233914,193899.4214086734,209678.7273561844,19677.655771629463,1711141265.7502766,
1648.1246648878168,2008.001255553094,194021.84148297616,209840.29065106338,19694.96362621893,1711141265.763097,
1605.0689124141113,2008.0312328213279,194131.98121568037,209990.86201988065,19727.04030532367,1711141265.7759175,
840.0790874548242,2009.0447984513605,194189.71933084173,210108.59704836598,19743.827113104653,1711141265.788738,
2467.985210490006,2008.945890358374,194259.60211810615,210201.84623076173,19742.592328378683,1711141265.8015587,
1540.473851243043,2007.6884929256119,194352.99441653237,210286.72122920997,19751.612281627094,1711141265.8143792,
1761.0380309848263,2005.8753773073802,194401.24698617376,210367.6850020162,19769.456741671656,1711141265.8271997,
1245.3332592429847,2006.8606177320473,194442.15035119336,210414.4399367312,19783.420182645263,1711141265.8400202,
200.4442889906831,2008.2288969066803,194484.17212157813,210460.35587467655,19784.36762344956,1711141265.8528407,
1972.547056459404,2008.5711280639707,194489.13103119814,210489.95557947285,19788.22358142396,1711141265.8656611,
1106.393116087262,2008.2292568292228,194464.000124594,210485.83015822625,19799.93519629925,1711141265.8784816,
1083.1981178054232,2007.1451384470233,194460.90313304725,210445.31734892828,19802.495584403103,1711141265.891302,
2210.853691081793,2007.3198472039253,194442.2771178511,210411.86954772117,19805.691268735223,1711141265.9041228,
1410.4425850393548,2008.411482631213,194415.5426711365,210391.72944149366,19809.363665058227,1711141265.9169433,
2292.2918157963027,2008.1072364274269,194348.02054511852,210356.14966012666,19808.812218973286,1711141265.9297638,
1614.137253541864,2006.9163521817227,194290.65747017256,210432.96146215047,19793.450900430005,1711141265.9425843,
1124.6177293609323,2006.3907571425682,194314.9099143559,210652.76004833105,19768.428120572637,1711141265.9554048,
1887.488167054427,2011.381992656812,194384.21657303983,210883.25586067312,19752.419614163897,1711141265.9682252,
932.0972077976714,2013.7311981746966,194465.51426463475,211104.36592668312,19737.398185173286,1711141265.9810457,
2108.775135468769,2009.0804711619792,194549.653367313,211318.15374719596,19720.418304234514,1711141265.9938664,
2131.588558073596,2007.7950194875689,194674.5757704835,211540.353355799,19689.573476943595,1711141266.006687,
318.5716421858522,2007.9893759030715,194760.0515653031,211743.64489084078,19661.148048729385,1711141266.0195074,
93.2691853324325,2008.4583468116398,194783.10438350702,211891.72676482474,19645.732261613568,1711141266.032328,
-99.17208335969698,2007.757110048516,194797.621927691,212030.22781657524,19629.89872045758,1711141266.0451484,
1500.4865968017955,2006.7730234354801,194775.3627622284,212149.39806123826,19621.371313927237,1711141266.0579689,
1678.8570309862223,2010.7915363772893,194809.4396253482,212274.48996787283,19612.422757898228,1711141266.0707893,
1639.0506690073314,2011.439596164446,194856.9213368957,212367.02458417317,19611.47797173791,1711141266.0836098,
1650.4915590883036,2015.4973646429871,194900.47082517424,212506.40387114926,19607.007284993764,1711141266.0964305,
933.0407788442614,2015.7764657798907,194970.5591345133,212693.9043351703,19586.573521226266,1711141266.109251,
2586.231767647949,2007.7109659648672,195088.4621874062,212924.3752491828,19564.42073329645,1711141266.1220715,
1536.1661560921298,2007.1831637134596,195165.2240536778,213088.00760177049,19551.287747025963,1711141266.134892,
1841.9169680210075,2002.0035273788992,195144.5948195115,213142.92188176597,19529.394887148126,1711141266.1477125,
2316.1738019908676,2003.9627596107787,195153.5225231288,213223.5904485183,19527.576436529584,1711141266.160533,
855.2008772712743,2007.428809894466,195151.06108570076,213273.27891887998,19530.09630998454,1711141266.1733534,
1808.647962238435,2005.4516165179339,195168.18955123663,213323.22428843463,19528.651453675844,1711141266.186174,
1475.6724952288341,2007.678696202204,195163.4556447622,213390.7078312499,19526.40625470823,1711141266.1989946,
2310.66429223539,2007.2721278678705,195105.07005669948,213399.97368236908,19513.853509810902,1711141266.211815,
2877.5407778951185,2005.029800753658,195005.3611575412,213313.2650106974,19495.547973750367,1711141266.2246356,
1413.8183842431956,2003.874881689988,194872.2911709481,213103.76137488382,19484.040283522903,1711141266.237456,
1761.625343872081,2012.346887201305,194730.71460637607,212817.63137469924,19463.5618767346,1711141266.2502766,
1425.4662452277776,2021.9993112819855,194561.33100044605,212485.53457809522,19432.106134442824,1711141266.263097,
2722.92651957913,2014.351188093669,194417.20889771605,212172.44997324437,19395.9649121718,1711141266.2759175,
2482.3553620599696,2010.7951180107402,194305.69047583875,211929.67065351483,19370.636444396187,1711141266.288738,
1439.8073040717418,2008.3975863244132,194193.92778915536,211779.1036641605,19358.485513878102,1711141266.3015587,
1832.3384245620655,2005.9194321048287,194128.34703774587,211673.8993815708,19356.97821243023,1711141266.3143792,
856.0702646732557,2010.9293832342134,194042.07106389097,211574.66182181952,19348.853935617517,1711141266.3271997,
2113.4258583906862,2013.7730510301308,193861.51337845068,211416.1417587695,19360.46186457829,1711141266.3400202,
1956.1357501843563,2012.0381982666797,193668.95862355665,211214.14410020958,19390.207372387806,1711141266.3528407,
1420.297731783106,2014.3300563810824,193417.94321053135,210974.8015926,19416.146187815866,1711141266.3656611,
3230.1740449974664,2016.1683473097335,193112.5845572234,210657.87054601975,19441.91878640083,1711141266.3784816,
1835.7138375654915,2012.6798484000497,192902.88463203388,210367.84849042087,19480.48746366611,1711141266.391302,
1600.0641440735712,2006.7280171721893,192768.24445380986,210171.66250482824,19497.616859940375,1711141266.4041228,
1693.4105437016808,2006.9440840355733,192693.50824495498,210085.24897449388,19503.06981949666,1711141266.4169433,
367.0452717343525,2007.4999884785059,192678.00056047997,210083.00247892845,19518.50155718513,1711141266.4297638,
2056.1733960437828,2007.516100415718,192695.1569619699,210117.3166542625,19524.354211630707,1711141266.4425843,
1585.3858432367144,2007.9949698400656,192745.73920125852,210219.02197645113,19540.855731909283,1711141266.4554048,
1819.9993019512654,2007.4560326719156,192819.19928304802,210363.36308955803,19551.65039141421,1711141266.4682252,
2920.2014860500203,2007.5466330414151,192868.54815041396,210483.56136651512,19549.226609519985,1711141266.4810457,
1179.0166390055128,2008.1718258179242,192926.6981088563,210605.94528712277,19557.25338328816,1711141266.4938664,
2044.6251491607318,2009.1989906196497,192960.02357083515,210695.0476738244,19561.174388412586,1711141266.506687,
3467.049466867783,2009.4342490017154,192967.99341013058,210736.2659866686,19564.74912392374,1711141266.5195074,
3137.409543134275,2008.7999647867011,192958.7229527945,210750.4462673327,19580.181585731418,1711141266.532328,
2138.9044851007975,2007.248254617982,192941.49365119773,210735.68466698172,19586.253142949863,1711141266.5451484,
1837.528240727871,2005.914437141009,192934.79945701984,210714.83178609837,19587.845818835616,1711141266.5579689,
2236.303188510013,2006.9915772106156,192913.9898647801,210709.09828526038,19587.99415541117,1711141266.5707893,
1171.9340641366377,2007.7157723899566,192888.32979437927,210689.33774176287,19588.184040941567,1711141266.5836098,
1029.7981875361102,2008.5046650536192,192857.87524791542,210630.31921191598,19586.485958871268,1711141266.5964305,
371.1396121680088,2009.1895190518198,192824.00349060562,210534.7425834547,19592.106928842066,1711141266.609251,
865.3448956634423,2008.3962065106614,192787.6618436821,210429.98648028943,19588.477199234345,1711141266.6220715,
2024.411773509827,2007.8871272546287,192753.3729803693,210373.74613068372,19595.886458093562,1711141266.634892,
318.9993211976941,2008.1520450402138,192739.49384665818,210363.57728537126,19606.7362214845,1711141266.6477125,
1076.4408457415238,2007.1768360660421,192718.6256491055,210325.99684409596,19610.294504555022,1711141266.660533,
1824.7521421336587,2007.6761695916746,192726.53379363025,210299.01711541828,19618.90200215621,1711141266.6733534,
1428.755755025686,2008.1726009247482,192745.23432630085,210311.54485359738,19629.3505897123,1711141266.686174,
3183.0495382442678,2007.084546506801,192767.22924719326,210330.45214926236,19626.809479615265,1711141266.6989946,
1910.7334865680373,2007.7677791516755,192815.9271293161,210367.9644250957,19630.565790323184,1711141266.711815,
1566.0612711854467,2008.9745014004193,192847.52195762334,210436.95363006103,19629.9950846551,1711141266.7246356,
1854.4432592098317,2008.5291569391843,192875.68207633312,210502.76801887318,19642.14136061789,1711141266.737456,
319.48988765408643,2008.5104109117333,192885.86029296456,210557.4971424403,19644.277785877824,1711141266.7502766,
1843.5772379023804,2007.498691994859,192914.52293952723,210617.0554714295,19634.495192573948,1711141266.763097,
1618.6688822702054,2006.5051136366635,192922.6037664483,210678.03124602974,19633.946486013163,1711141266.7759175,
1774.388440860011,2006.9629756746144,192916.30571799242,210728.73826533242,19630.984100428625,1711141266.788738,
3251.256806514818,2005.9951407880505,192953.91440894853,210784.41208010053,19635.815713771768,1711141266.8015587,
1495.8110115163936,2007.2117033902673,192974.1229337616,210808.42672197774,19639.824471688462,1711141266.8143792,
1703.3329623206737,2008.088553083025,192989.25679097793,210820.73175876183,19634.514351556438,1711141266.8271997,
1608.4269746347843,2007.8180784679066,193003.27608230093,210861.42932465684,19629.82647342473,1711141266.8400202,
1775.3680101756183,2006.76698497243,193011.52893898913,210919.24379801942,19633.265291635118,1711141266.8528407,
1080.5302480719658,2007.6739826030525,193014.6965801869,210916.4945619607,19641.15061600482,1711141266.8656611,
345.3147729775475,2008.7700516604707,192983.53750325178,210868.344833469,19632.397407362674,1711141266.8784816,
1914.2431131933047,2007.0645651916875,192915.95085498315,210769.09108823544,19642.67645297587,1711141266.891302,
1403.1649291363224,2007.1838399473017,192796.8855583054,210557.84874464417,19640.57961886675,1711141266.9041228,
1330.8339003286028,2007.7036288220604,192682.94370875976,210319.49133330304,19618.74097743699,1711141266.9169433,
762.2445933644939,2008.3959424013176,192579.44250533238,210099.1324146465,19609.670677665887,1711141266.9297638,
771.2457377906047,2007.9620176997998,192479.13691840254,209879.7024527689,19605.417673693348,1711141266.9425843,
1980.422571936647,2007.512716445505,192405.7921938515,209723.1764434115,19594.275100037838,1711141266.9554048,
3068.7680043375126,2006.8701761875973,192352.0031557992,209587.28456934926,19577.79401329822,1711141266.9682252,
2175.517993465896,2006.624165273648,192295.64441183148,209484.22320532837,19571.72454425867,1711141266.9810457,
1460.767067335337,2007.881041541817,192241.798611142,209433.55490724012,19563.855262789883,1711141266.9938664,
2076.175242642715,2007.278668502897,192232.50841439617,209429.81205827033,19560.63878554542,1711141267.006687,
464.0568427246486,2006.9451889705085,192234.23819757384,209453.97332639174,19568.086954803744,1711141267.0195074,
1353.7449370220113,2006.9983676086815,192253.64909683,209481.97599299863,19566.584141224375,1711141267.032328,
1747.5891755662894,2007.0442949480223,192268.63365832705,209522.65748401525,19566.593514779044,1711141267.0451484,
1517.3311264589856,2006.511181489712,192278.164551549,209581.39726968715,19562.160716219467,1711141267.0579689,
3279.435312480357,2007.3683947992115,192313.67970915223,209628.04183097047,19560.113848750956,1711141267.0707893,
1706.983513687076,2008.986276480647,192320.84393136477,209674.40026200435,19569.253141326048,1711141267.0836098,
1651.5571080181137,2007.997535365878,192341.5618380825,209747.13003138368,19572.507682291758,1711141267.0964305,
1986.3406904512003,2006.9859587819865,192389.35315228824,209828.59988623572,19579.699655311102,1711141267.109251,
379.17343325763466,2006.9976223613237,192434.00110893266,209908.13946149565,19582.26494967677,1711141267.1220715,
1767.3082286925098,2007.0559710960354,192483.68535882505,209998.44826280078,19588.254809557053,1711141267.134892,
1544.343735278968,2008.2290414090255,192528.78964970482,210104.84238679084,19594.32537982788,1711141267.1477125,
1935.4638916056022,2008.9029637569342,192553.56768007332,210187.91483915923,19596.05556020233,1711141267.160533,
3097.1528763796982,2007.887531155428,192558.89159671654,210231.4732030869,19593.761646310875,1711141267.1733534,
1409.9192208851955,2008.033208695339,192565.8460588276,210271.272196479,19599.01599346955,1711141267.186174,
1859.9097729700788,2007.98651589401,192573.68203789258,210320.79930925314,19607.03223531765,1711141267.1989946,
1050.8373257920884,2008.021271935689,192582.16022463128,210337.00033934895,19611.42521533322,1711141267.211815,
430.8850116358925,2007.922035261322,192597.4178969479,210359.6144160582,19603.289534233616,1711141267.2246356,
2004.4740914320487,2008.389492308251,192609.75124091812,210378.3673750784,19598.081348301832,1711141267.237456,
880.3458344705657,2009.1930800435907,192615.73208425185,210386.99532097933,19591.372680524353,1711141267.2502766,
-311.48833509781554,2008.4973034908905,192604.50263125746,210394.53051667925,19588.109327806862,1711141267.263097,
921.1796079530587,2007.8087958384226,192591.52234663724,210393.21672362703,19597.60042215083,1711141267.2759175,
1868.2955934446377,2008.6091304276388,192565.65207979,210376.93385765448,19601.33941091781,1711141267.288738,
1260.4723529424841,2009.0996960398793,192536.243691022,210389.3144008574,19600.341831223654,1711141267.3015587,
2700.904752071893,2008.754598311672,192539.07807595842,210407.27173080383,19600.95518226303,1711141267.3143792,
2171.472420044688,2007.7209983505386,192559.05849593677,210423.17384810458,19610.79539236699,1711141267.3271997,
1485.9887409531523,2007.7376304697036,192586.2467695651,210470.68332591385,19630.807088258007,1711141267.3400202,
1868.276224082429,2008.8246193588625,192602.289305837,210509.27477190553,19626.643958863486,1711141267.3528407,
115.2999651348326,2009.0916480867675,192626.65738354527,210542.91735985962,19624.453717266722,1711141267.3656611,
1393.4123448801606,2008.190127773989,192649.89808588955,210602.9244252136,19620.776357338957,1711141267.3784816,
1728.9366136994322,2007.0469442010483,192688.7223092177,210655.29124405573,19624.424874021886,1711141267.391302,
1556.0644910566025,2007.4299337705509,192736.93034028824,210733.0124542171,19624.912998880147,1711141267.4041228,
3295.463586346556,2008.4640779486886,192776.91013529955,210809.057631327,19614.940225588092,1711141267.4169433,
1646.5763361780603,2008.9989617778972,192826.09499189057,210887.73133290114,19602.473014400228,1711141267.4297638,
1679.3875400490617,2007.969146110617,192853.34105912532,210993.47550358996,19598.88826995692,1711141267.4425843,
2110.6944348920806,2008.0500847469234,192880.83720190448,211049.25753647817,19614.11226507067,1711141267.4554048,
2243.8854728519023,2008.4724195265228,192925.03018160435,211098.33411974498,19610.1151936816,1711141267.4682252,
3011.3043265739575,2008.000676664767,192972.16941484678,211200.41773526557,19605.21229518597,1711141267.4810457,
1345.729586302964,2008.6342249263853,193020.16844895625,211291.21161031903,19606.514599986305,1711141267.4938664,
1741.2975449118644,2009.0409472106858,193042.1389569797,211387.88839641705,19613.48545222734,1711141267.506687,
1510.0205987433435,2008.934414020288,193082.10663757738,211473.55868106315,19629.75204136673,1711141267.5195074,
2225.4236218147053,2008.1527384841584,193114.86131024695,211493.41478271657,19639.46807724323,1711141267.532328,
2956.380914020362,2007.497264517424,193112.1974169022,211499.45677411946,19633.181136391275,1711141267.5451484,
1363.423781332242,2008.429157207279,193088.14728300867,211448.52102921996,19630.17244547351,1711141267.5579689,
1973.266390354083,2009.1571932335469,192974.23116097852,211287.41597747462,19627.230183422664,1711141267.5707893,
961.0164027344147,2008.592916888214,192780.51171346693,211013.14924982926,19613.694184601623,1711141267.5836098,
746.954426611252,2007.5550022910934,192618.2954324443,210690.9603564452,19603.86294520274,1711141267.5964305,
1887.9119348315464,2008.0181584189104,192493.11080505673,210406.62937632186,19596.600161849274,1711141267.609251,
1385.3370232932275,2008.5245260353845,192360.1875156506,210151.04801965592,19578.59984601994,1711141267.6220715,
2876.7500766685184,2006.609884298413,192273.5144808667,209954.81736844184,19557.655998257178,1711141267.634892,
2353.298045637632,2006.3295694385358,192252.51485927904,209853.47853778067,19544.362839146954,1711141267.6477125,
1294.5491953581384,2008.5715064683045,192252.22888852865,209812.69238221573,19530.312823671087,1711141267.660533,
3111.5629432298115,2008.8129635228383,192255.3005790348,209823.7901131314,19526.632990178943,1711141267.6733534,
2043.4586733935132,2007.630574174129,192245.9523136617,209842.2384095457,19533.767236126787,1711141267.686174,
1559.562339096235,2007.7942126132273,192246.4041069207,209860.77274245955,19520.38498831345,1711141267.6989946,
1696.757642691104,2008.9520740752632,192257.98207406435,209885.96915981147,19518.929383587685,1711141267.711815,
1557.206786547686,2008.172802939481,192254.92428651912,209912.03569114205,19526.07512895483,1711141267.7246356,
2748.7876542838803,2007.001631373725,192267.09060230723,209926.04294727516,19535.478759718004,1711141267.737456,
1207.8049287624672,2007.9583304772436,192284.151208272,209960.00697041955,19541.22186997096,1711141267.7502766,
1743.0877461538357,2008.4992327957168,192286.99429044293,210010.18087951193,19556.571356825803,1711141267.763097,
1633.2293468558685,2007.4278126764025,192282.14250787918,210068.35291577794,19581.850667977495,1711141267.7759175,
1711.729545864838,2005.9772157302532,192276.28421364442,210111.41272297397,19591.375524500356,1711141267.788738,
1992.21798361456,2007.2352047414186,192292.6146719263,210179.50818225334,19585.037299874755,1711141267.8015587,
481.03520370186175,2007.7043413494725,192316.3942334657,210221.70601131173,19583.438186547508,1711141267.8143792,
1874.8133409010425,2005.4436773406603,192332.45353483822,210248.81901326522,19582.721624473426,1711141267.8271997,
1634.7270241983078,2007.5403168583605,192338.99950346584,210284.9788229872,19595.135274022035,1711141267.8400202,
1465.7694507956287,2008.437322686924,192346.16109956265,210318.57160526182,19597.22471980241,1711141267.8528407,
2526.406898343487,2008.082772640441,192339.16915684968,210320.22876164678,19597.024011603902,1711141267.8656611,
1285.358795580261,2008.4913768393458,192316.31100638257,210307.1282259368,19615.8634559054,1711141267.8784816,
1393.9436071064795,2008.8816520812586,192300.79567134782,210274.4587697786,19630.283012794625,1711141267.891302,
992.2368981376361,2009.4390244079796,192293.06804428494,210239.66408389845,19627.793525528745,1711141267.9041228,
775.1926804067775,2008.7341401731928,192309.614253153,210225.59362184993,19627.52174217435,1711141267.9169433,
2021.4838805330064,2008.2313707662558,192315.31912748862,210190.2574523463,19649.573552268044,1711141267.9297638,
533.0938264621826,2007.911331698563,192300.4275193761,210147.69847909332,19673.664856194635,1711141267.9425843,
831.1855263779711,2008.2933333622134,192291.09209841336,210123.91896938946,19675.247128606148,1711141267.9554048,
1871.94481168523,2008.5916519105615,192278.16664119723,210100.1303936631,19666.720213700206,1711141267.9682252,
1411.2491300310612,2008.151365852552,192292.63931932798,210116.59976136105,19663.05189234155,1711141267.9810457,
2851.66511553812,2007.9604805872432,192329.354577067,210183.28591792253,19667.918957348484,1711141267.9938664,
1850.123121346177,2008.038659454295,192332.83594221922,210228.35675224193,19669.300962570986,1711141268.006687,
1454.5243248107327,2007.8888351746828,192347.7727274815,210279.53713021963,19669.476203354014,1711141268.0195074,
1849.9478266858707,2008.903192422163,192381.21223646123,210346.87486287672,19664.13275267538,1711141268.032328,
87.85142789638294,2008.234973441512,192409.94858866694,210383.07165922766,19668.073431015164,1711141268.0451484,
1419.3671976362918,2007.0100695747865,192468.25042902955,210443.10957999152,19679.804035289984,1711141268.0579689,
2686.4105338951017,2007.9068307742496,192528.1771559767,210514.5402855667,19665.236504815744,1711141268.0707893,
2745.737545497315,2008.5181691015948,192571.7389911851,210632.05232158556,19667.365418998033,1711141268.0836098,
1646.0191979933184,2007.498238924556,192651.92889352466,210771.56665694623,19659.418361079424,1711141268.0964305,
1717.192393254194,2008.0372361458758,192770.3292062434,210920.53797673693,19637.080494600115,1711141268.109251,
3274.028456763591,2008.4877515842,192815.1696606093,211014.67990953827,19649.876373036015,1711141268.1220715,
1523.867564395571,2007.9415824481382,192813.19277691506,211045.95934865097,19680.715587557585,1711141268.134892,
1691.7417213419135,2007.3593073212933,192841.36367296643,211131.43174024497,19688.878043140045,1711141268.1477125,
1635.609077359617,2006.37639865923,192894.74804232822,211224.63848731748,19704.29221616662,1711141268.160533,
1661.2309847422391,2006.7441006333597,192957.16600963622,211328.34167510894,19714.51695058684,1711141268.1733534,
1616.1354134876603,2007.491101345894,193023.5715383585,211440.06265420318,19712.536654997188,1711141268.186174,
1790.4622144728175,2006.8479199136373,193091.68819256115,211512.67915215713,19720.55387204654,1711141268.1989946,
992.6765853693269,2007.3711193053607,193114.74401336326,211557.13333397434,19722.25885671767,1711141268.211815,
413.1336447250684,2007.9735250850154,193072.4514573901,211556.09110241712,19712.04874761401,1711141268.2246356,
1948.7781576984721,2007.1531934734116,192967.9910949234,211411.15024336556,19717.166551191254,1711141268.237456,
1259.482945242088,2007.2555523083415,192755.03223976618,211009.68451041306,19718.30856891768,1711141268.2502766,
2293.1314682082175,2007.2712595388587,192500.07304109322,210437.63346675344,19697.403661839828,1711141268.263097,
2434.0979385174173,2007.1499771719923,192291.96225373712,209976.8421068975,19668.671555623965,1711141268.2759175,
1416.3476927030385,2007.8991362866782,192091.29635161668,209616.12388236908,19663.386588769557,1711141268.288738,
2005.2292732688022,2007.8705224037114,191944.46446852843,209351.22779016034,19659.413132427606,1711141268.3015587,
529.1338887388495,2008.8545816784306,191901.2775954409,209203.83433726092,19650.8911068917,1711141268.3143792,
1085.6655630930552,2007.7484522591744,191898.0685452552,209100.03925601116,19653.218192117733,1711141268.3271997,
1929.408262521842,2005.9893126864872,191915.0198666156,209079.66424915416,19668.52411420713,1711141268.3400202,
469.37849815522895,2006.834608402679,191937.43543213283,209127.17653962364,19674.94808056511,1711141268.3528407,
1807.3036112579275,2006.6255599027263,191975.2762313012,209180.82031242855,19676.252375571465,1711141268.3656611,
1772.1886829165003,2006.4571704358432,191994.60569228642,209227.4046537128,19677.754182430755,1711141268.3784816,
1587.5220175147354,2006.9119335610735,191995.95428512318,209207.33788759605,19689.709486897144,1711141268.391302,
1914.994862756942,2007.938982767648,192018.74742336237,209171.28689288546,19712.90681990501,1711141268.4041228,
200.30450768260664,2008.0348509831651,192052.39002916228,209194.52855427214,19715.733321703297,1711141268.4169433,
1656.5692018884124,2006.4953282587755,192093.7581372147,209273.87386114252,19710.011029741672,1711141268.4297638,
1603.304671670139,2006.5253759254474,192167.99504480103,209345.07797769763,19722.187564885324,1711141268.4425843,
1100.1780401389801,2007.0108896785446,192245.50540876607,209408.7312473908,19736.95412232209,1711141268.4554048,
2684.1090058718546,2007.032651083543,192291.09085614947,209492.65839828944,19746.48201367112,1711141268.4682252,
1509.1745027452862,2006.7970580844458,192329.85333619887,209592.11131554563,19755.510095862865,1711141268.4810457,
1826.9498553528813,2005.4595091248907,192387.8306291647,209708.49842501545,19768.521164842987,1711141268.4938664,
1651.5929974440312,2006.9839404028703,192440.500082468,209768.69004509514,19783.808499816587,1711141268.506687,
506.24079048979894,2007.8729372247883,192477.66205013962,209766.71722354557,19792.566966582595,1711141268.5195074,
1834.9000201026138,2006.859679433462,192501.21220982703,209756.41744549084,19790.142386289383,1711141268.532328,
1590.8300182045737,2007.0525871785164,192502.26685944444,209755.3511714858,19780.892591941603,1711141268.5451484,
1701.0592494090615,2006.9276508529601,192485.37033139312,209741.7863578062,19795.871755452943,1711141268.5579689,
1494.5981993503026,2007.3326098520847,192488.5418040499,209718.77206140006,19806.573216898956,1711141268.5707893,
2422.4963869113576,2008.5439353562772,192507.1285081596,209734.1665408422,19791.95439154897,1711141268.5836098,
3401.6963660088404,2009.0219347951077,192524.37942813852,209755.93488741238,19791.342372607964,1711141268.5964305,
3103.090677205781,2005.4055024245542,192553.92252135606,209756.00864932808,19799.980685537157,1711141268.609251,
3159.460067509637,2003.3254276977182,192559.91256620552,209772.00942606092,19791.914616734826,1711141268.6220715,
1675.4546788601795,2007.017677522776,192556.78540624608,209800.93230473882,19791.91355696614,1711141268.634892,
1362.3944944620127,2007.5586590955077,192566.25658653668,209842.3538124667,19798.877286270035,1711141268.6477125,
1783.477417401038,2006.7824581978875,192581.3866665969,209878.87033046898,19797.729659881345,1711141268.660533,
1277.3767886419232,2007.7843775833455,192609.6313392467,209934.55897587244,19794.61036075192,1711141268.6733534,
2793.4751654657584,2008.0848248235893,192641.18926243277,209994.36399380356,19796.104073624592,1711141268.686174,
2701.9473721402696,2007.5776931206963,192671.5527387436,210058.06866889,19800.504676331657,1711141268.6989946,
2609.596871981707,2007.452407521617,192683.8210911312,210128.82806623707,19801.39045832399,1711141268.711815,
1757.0316951249797,2007.9575031634533,192691.74776656073,210170.14386790316,19802.996242848294,1711141268.7246356,
1570.6355232494807,2008.016755641528,192712.84767733337,210208.0885835635,19801.088392530284,1711141268.737456,
2937.493317338046,2007.9799653437472,192719.04049047673,210260.20408731495,19804.6660712176,1711141268.7502766,
1276.9588919129105,2009.0037049955795,192715.97867803735,210291.19742672224,19815.007917807536,1711141268.763097,
79.07869422066351,2008.9832275494273,192720.92172864015,210336.05308212244,19810.526791708715,1711141268.7759175,
197.57761398645096,2008.4434082335395,192754.5676496383,210357.13181754938,19814.144046118443,1711141268.788738,
1792.0663682770817,2008.0205689529987,192769.93799167132,210371.16239585288,19806.753965423253,1711141268.8015587,
1358.6258879456648,2008.552826021485,192772.51718338,210396.6171798485,19819.374017651488,1711141268.8143792,
133.3004835927121,2008.4424559559027,192804.78796925902,210437.5612376915,19822.34340854068,1711141268.8271997,
1856.9458874865272,2006.8295619185026,192816.04574629958,210455.10289159665,19816.557601864653,1711141268.8400202,
1542.9925375523424,2004.1247284105434,192807.44284947473,210455.22683829776,19816.40024774483,1711141268.8528407,
1894.4448386009715,2006.1743575134522,192748.04360562185,210360.29433228096,19821.912234081312,1711141268.8656611,
1377.8116907798944,2008.650581953076,192615.966270572,210144.21729252936,19816.96347562434,1711141268.8784816,
614.4412134289507,2010.6791234023792,192437.17215927955,209827.88549144845,19803.04416001783,1711141268.891302,
1927.2662625091887,2013.8428453549077,192224.61991884097,209444.62480187565,19797.860889743468,1711141268.9041228,
1382.6172639494373,2015.742402922792,192093.5162809325,209127.72184424347,19778.60781102674,1711141268.9169433,
1227.8890899401904,2018.2668338205142,192013.18907882954,208924.74420665076,19760.990433977986,1711141268.9297638,
321.64314870474294,2011.0814036612712,191933.13651059312,208777.32594554994,19757.19222030051,1711141268.9425843,
875.9506903425356,2008.4421182054982,191878.3826235195,208688.14651131324,19762.616607425767,1711141268.9554048,
1856.1245477699563,2008.6263392398193,191861.4203066408,208644.3283113327,19758.851848033002,1711141268.9682252,
1434.2139459899838,2006.5074001353087,191878.86590010545,208657.71091818667,19754.702621909106,1711141268.9810457,
2711.24018888144,2007.1605658261706,191907.34482992764,208704.64203858358,19748.240417845278,1711141268.9938664,
1609.5476665870244,2007.9522613656843,191948.72478733383,208788.9405482686,19745.350713460713,1711141269.006687,
1421.1896299641253,2007.9856616788288,192009.31664261548,208902.2633148639,19762.303469216007,1711141269.0195074,
1852.7320941732235,2008.3499862650658,192068.9721344751,209009.06476445723,19762.322903961678,1711141269.032328,
156.8613166074476,2009.0556765897722,192129.56465733922,209103.94726652745,19762.296209135537,1711141269.0451484,
1582.523726970318,2007.656548011018,192186.40401920126,209184.11230999773,19778.72117620095,1711141269.0579689,
1707.7192809305193,2007.409452651504,192246.12563660363,209278.2170961658,19785.237775501442,1711141269.0707893,
1519.382776393973,2008.988283327874,192300.22576871488,209379.19581727177,19801.710105803555,1711141269.0836098,
3211.2859656391897,2007.9937745680118,192364.41515080823,209487.10952889355,19797.942192230803,1711141269.0964305,
1593.1409972930842,2008.0348417281812,192424.18625859948,209582.65511655217,19793.10341865355,1711141269.109251,
1707.55453680856,2009.0795023974213,192453.72523156655,209684.30529215743,19803.79264190267,1711141269.1220715,
1449.3628509909377,2009.4653111370098,192513.26243531966,209791.0398929885,19819.380667785852,1711141269.134892,
87.39689412981758,2008.203292816046,192569.75918285397,209886.09817818293,19827.86794853426,1711141269.1477125,
1831.2332852430636,2007.023178462063,192585.179211213,209922.4427118393,19832.633799463012,1711141269.160533,
1589.5280626420201,2007.356177329138,192578.70663527047,209948.6516462616,19826.36635792776,1711141269.1733534,
1698.4042559143659,2006.4733510832507,192605.63486933292,209981.94752528486,19818.59305959681,1711141269.186174,
1503.629816513626,2007.1924278449778,192595.03413120407,209984.49313334143,19807.286658620058,1711141269.1989946,
2317.436296351567,2006.4919001509156,192545.04800741596,209962.36915674427,19816.23323404444,1711141269.211815,
2865.692853773753,2006.6594325277922,192525.26623064413,209933.645649046,19813.61149254426,1711141269.2246356,
1418.2298040704661,2008.1732187282994,192512.0915148429,209900.23211328415,19791.08469638587,1711141269.237456,
1744.1334221528837,2008.2534836414284,192499.5392912918,209877.29337676894,19796.37981558278,1711141269.2502766,
